action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
0.39704060554504395,0.34000083804130554,-0.05215737223625183,0.6553719639778137,0.5249401330947876,0.293672114610672,0.13745847344398499,-0.3214472830295563,0.09150378406047821,0.4806935787200928,0.334663987159729,0.08927573263645172,-0.019510358572006226,-0.09493698924779892,-0.6245510578155518,-0.13885892927646637,0.24932904541492462,0.30062058568000793,-0.28256380558013916,-0.7858211398124695,0.1645362675189972,-0.134442538022995,-0.3797721862792969,-0.3725702464580536,-0.5698794722557068,-0.6044406890869141,0.8013231158256531,-0.3153339624404907,0.05191176384687424
